"nome_projeto";"cliente";"esfera_cliente";"numero_srm";"numero_ocs";"data_de_assinatura";"compartilhado";"link_projeto";"servico_contratado";"objeto";"valor_global_contrato_reais";"fim_vigencia";"consorcio";"cnpj_consorcio";"empresa";"cnpj_empresa";"lider_consorcio";"pp_consorcio"
"PARQUES AM";"ESTADO DO AMAZONAS";"Estadual";"4400004563,0";"0005/2021";"2021-01-08";"Sim";"https://www.bndes.gov.br/arquivos/contratos-administrativos/4400004563.zip";"Serviço Único";"Prestação de serviços necessários à estruturação de concessões de serviços públicos ou de uso de bem relativos aos Parques de Sumaúma e Rio Negro Setor Norte (AM), Serra de Caldas Novas, Altamiro de Moura Pacheco e Terra Ronca (GO), Várzeas do Rio Ivinhema, Nascentes do Rio Taquari, Prosa, Nações Indígenas e Monumento Natural Gruta do Lago Azul (MS) nos termos da RFP nº 06/2020 – AGOV/BNDES abrangendo o apoio à visitação, revitalização, modernização, operação e manutenção dos serviços turísticos nos mesmos, prevendo o custeio de ações de apoio à conservação, proteção e gestão dos referidos parques e buscando promover a ampliação e inovação no escopo de serviços e atrativos disponibilizados ao visitante, possibilitando assim a melhoria contínua na qualidade dos serviços oferecidos.";"3117242,21";"2022-07-07";"CONSORCIO PARQUES DO NORTE E CENTRO-OESTE";"41.054.691/0001-93";"PLANTUC - CONSULTORIA SOCIOAMBIENTAL LTDA";"10.417.179/0001-30";"Sim";"0,18"
"PARQUES BA - 7 PASSAGENS";"ESTADO DA BAHIA";"Estadual";"4400004603,0";"0003/2021";"2021-01-07";"Sim";"https://www.bndes.gov.br/arquivos/contratos-administrativos/4400004603.zip";"Serviço Único";"Serviços necessários à estruturação de concessões de serviços públicos ou de uso de bem público relativos aos Parques Estaduais das Sete Passagens, da Serra do Conduru, Parque Metropolitano de Pituaçu, Parque Zoobotânico Getúlio Vargas e Parque Municipal de São Bartolomeu (BA), Parques Estaduais de Dois Irmãos e Mata da Pimenteira (PE), do Jalapão e do Cantão (TO) nos termos da RFP nº 08/2020 – AGOV/BNDES, abrangendo o apoio à visitação, revitalização, modernização, operação e manutenção dos serviços turísticos nos mesmos, prevendo o custeio de ações de apoio à conservação, proteção e gestão dos referidos parques e buscando promover a ampliação e inovação no escopo de serviços e atrativos disponibilizados ao visitante, possibilitando assim a melhoria contínua na qualidade dos serviços oferecidos.";"3581579,03";"2023-07-06";"CONSORCIO PITIGUARI - PARQUES BRASILEIROS";"41.738.065/0001-16";"PLANTAR IDEIAS LTDA";"26.288.600/0001-90";"Não";"0,3382"
"PARQUES BA - 7 PASSAGENS";"ESTADO DA BAHIA";"Estadual";"4400004603,0";"0003/2021";"2021-01-07";"Sim";"https://www.bndes.gov.br/arquivos/contratos-administrativos/4400004603.zip";"Serviço Único";"Serviços necessários à estruturação de concessões de serviços públicos ou de uso de bem público relativos aos Parques Estaduais das Sete Passagens, da Serra do Conduru, Parque Metropolitano de Pituaçu, Parque Zoobotânico Getúlio Vargas e Parque Municipal de São Bartolomeu (BA), Parques Estaduais de Dois Irmãos e Mata da Pimenteira (PE), do Jalapão e do Cantão (TO) nos termos da RFP nº 08/2020 – AGOV/BNDES, abrangendo o apoio à visitação, revitalização, modernização, operação e manutenção dos serviços turísticos nos mesmos, prevendo o custeio de ações de apoio à conservação, proteção e gestão dos referidos parques e buscando promover a ampliação e inovação no escopo de serviços e atrativos disponibilizados ao visitante, possibilitando assim a melhoria contínua na qualidade dos serviços oferecidos.";"3581579,03";"2023-07-06";"CONSORCIO PITIGUARI - PARQUES BRASILEIROS";"41.738.065/0001-16";"QUEIROZ, MALUF SOCIEDADE DE ADVOGADOS";"19.433.220/0001-37";"Não";"0,19640000000000002"
"PARQUES BA - 7 PASSAGENS";"ESTADO DA BAHIA";"Estadual";"4400004603,0";"0003/2021";"2021-01-07";"Sim";"https://www.bndes.gov.br/arquivos/contratos-administrativos/4400004603.zip";"Serviço Único";"Serviços necessários à estruturação de concessões de serviços públicos ou de uso de bem público relativos aos Parques Estaduais das Sete Passagens, da Serra do Conduru, Parque Metropolitano de Pituaçu, Parque Zoobotânico Getúlio Vargas e Parque Municipal de São Bartolomeu (BA), Parques Estaduais de Dois Irmãos e Mata da Pimenteira (PE), do Jalapão e do Cantão (TO) nos termos da RFP nº 08/2020 – AGOV/BNDES, abrangendo o apoio à visitação, revitalização, modernização, operação e manutenção dos serviços turísticos nos mesmos, prevendo o custeio de ações de apoio à conservação, proteção e gestão dos referidos parques e buscando promover a ampliação e inovação no escopo de serviços e atrativos disponibilizados ao visitante, possibilitando assim a melhoria contínua na qualidade dos serviços oferecidos.";"3581579,03";"2023-07-06";"CONSORCIO PITIGUARI - PARQUES BRASILEIROS";"41.738.065/0001-16";"VALLYA ADVISORS ASSESSORIA FINANCEIRA LTDA";"28.498.811/0001-83";"Não";"0,2618"
"PARQUES BA - 7 PASSAGENS";"ESTADO DA BAHIA";"Estadual";"4400004603,0";"0003/2021";"2021-01-07";"Sim";"https://www.bndes.gov.br/arquivos/contratos-administrativos/4400004603.zip";"Serviço Único";"Serviços necessários à estruturação de concessões de serviços públicos ou de uso de bem público relativos aos Parques Estaduais das Sete Passagens, da Serra do Conduru, Parque Metropolitano de Pituaçu, Parque Zoobotânico Getúlio Vargas e Parque Municipal de São Bartolomeu (BA), Parques Estaduais de Dois Irmãos e Mata da Pimenteira (PE), do Jalapão e do Cantão (TO) nos termos da RFP nº 08/2020 – AGOV/BNDES, abrangendo o apoio à visitação, revitalização, modernização, operação e manutenção dos serviços turísticos nos mesmos, prevendo o custeio de ações de apoio à conservação, proteção e gestão dos referidos parques e buscando promover a ampliação e inovação no escopo de serviços e atrativos disponibilizados ao visitante, possibilitando assim a melhoria contínua na qualidade dos serviços oferecidos.";"3581579,03";"2023-07-06";"CONSORCIO PITIGUARI - PARQUES BRASILEIROS";"41.738.065/0001-16";"SPIN SOLUCOES PUBLICAS INTELIGENTES CONSULTORIA LTDA.";"28.117.411/0001-80";"Sim";"0,2036"
"PARQUES BA - CONDURU";"ESTADO DA BAHIA";"Estadual";"4400004603,0";"0003/2021";"2021-01-07";"Sim";"https://www.bndes.gov.br/arquivos/contratos-administrativos/4400004603.zip";"Serviço Único";"Serviços necessários à estruturação de concessões de serviços públicos ou de uso de bem público relativos aos Parques Estaduais das Sete Passagens, da Serra do Conduru, Parque Metropolitano de Pituaçu, Parque Zoobotânico Getúlio Vargas e Parque Municipal de São Bartolomeu (BA), Parques Estaduais de Dois Irmãos e Mata da Pimenteira (PE), do Jalapão e do Cantão (TO) nos termos da RFP nº 08/2020 – AGOV/BNDES, abrangendo o apoio à visitação, revitalização, modernização, operação e manutenção dos serviços turísticos nos mesmos, prevendo o custeio de ações de apoio à conservação, proteção e gestão dos referidos parques e buscando promover a ampliação e inovação no escopo de serviços e atrativos disponibilizados ao visitante, possibilitando assim a melhoria contínua na qualidade dos serviços oferecidos.";"3581579,03";"2023-07-06";"CONSORCIO PITIGUARI - PARQUES BRASILEIROS";"41.738.065/0001-16";"PLANTAR IDEIAS LTDA";"26.288.600/0001-90";"Não";"0,3382"
"PARQUES BA - CONDURU";"ESTADO DA BAHIA";"Estadual";"4400004603,0";"0003/2021";"2021-01-07";"Sim";"https://www.bndes.gov.br/arquivos/contratos-administrativos/4400004603.zip";"Serviço Único";"Serviços necessários à estruturação de concessões de serviços públicos ou de uso de bem público relativos aos Parques Estaduais das Sete Passagens, da Serra do Conduru, Parque Metropolitano de Pituaçu, Parque Zoobotânico Getúlio Vargas e Parque Municipal de São Bartolomeu (BA), Parques Estaduais de Dois Irmãos e Mata da Pimenteira (PE), do Jalapão e do Cantão (TO) nos termos da RFP nº 08/2020 – AGOV/BNDES, abrangendo o apoio à visitação, revitalização, modernização, operação e manutenção dos serviços turísticos nos mesmos, prevendo o custeio de ações de apoio à conservação, proteção e gestão dos referidos parques e buscando promover a ampliação e inovação no escopo de serviços e atrativos disponibilizados ao visitante, possibilitando assim a melhoria contínua na qualidade dos serviços oferecidos.";"3581579,03";"2023-07-06";"CONSORCIO PITIGUARI - PARQUES BRASILEIROS";"41.738.065/0001-16";"QUEIROZ, MALUF SOCIEDADE DE ADVOGADOS";"19.433.220/0001-37";"Não";"0,19640000000000002"
"PARQUES BA - CONDURU";"ESTADO DA BAHIA";"Estadual";"4400004603,0";"0003/2021";"2021-01-07";"Sim";"https://www.bndes.gov.br/arquivos/contratos-administrativos/4400004603.zip";"Serviço Único";"Serviços necessários à estruturação de concessões de serviços públicos ou de uso de bem público relativos aos Parques Estaduais das Sete Passagens, da Serra do Conduru, Parque Metropolitano de Pituaçu, Parque Zoobotânico Getúlio Vargas e Parque Municipal de São Bartolomeu (BA), Parques Estaduais de Dois Irmãos e Mata da Pimenteira (PE), do Jalapão e do Cantão (TO) nos termos da RFP nº 08/2020 – AGOV/BNDES, abrangendo o apoio à visitação, revitalização, modernização, operação e manutenção dos serviços turísticos nos mesmos, prevendo o custeio de ações de apoio à conservação, proteção e gestão dos referidos parques e buscando promover a ampliação e inovação no escopo de serviços e atrativos disponibilizados ao visitante, possibilitando assim a melhoria contínua na qualidade dos serviços oferecidos.";"3581579,03";"2023-07-06";"CONSORCIO PITIGUARI - PARQUES BRASILEIROS";"41.738.065/0001-16";"VALLYA ADVISORS ASSESSORIA FINANCEIRA LTDA";"28.498.811/0001-83";"Não";"0,2618"
"PARQUES BA - CONDURU";"ESTADO DA BAHIA";"Estadual";"4400004603,0";"0003/2021";"2021-01-07";"Sim";"https://www.bndes.gov.br/arquivos/contratos-administrativos/4400004603.zip";"Serviço Único";"Serviços necessários à estruturação de concessões de serviços públicos ou de uso de bem público relativos aos Parques Estaduais das Sete Passagens, da Serra do Conduru, Parque Metropolitano de Pituaçu, Parque Zoobotânico Getúlio Vargas e Parque Municipal de São Bartolomeu (BA), Parques Estaduais de Dois Irmãos e Mata da Pimenteira (PE), do Jalapão e do Cantão (TO) nos termos da RFP nº 08/2020 – AGOV/BNDES, abrangendo o apoio à visitação, revitalização, modernização, operação e manutenção dos serviços turísticos nos mesmos, prevendo o custeio de ações de apoio à conservação, proteção e gestão dos referidos parques e buscando promover a ampliação e inovação no escopo de serviços e atrativos disponibilizados ao visitante, possibilitando assim a melhoria contínua na qualidade dos serviços oferecidos.";"3581579,03";"2023-07-06";"CONSORCIO PITIGUARI - PARQUES BRASILEIROS";"41.738.065/0001-16";"SPIN SOLUCOES PUBLICAS INTELIGENTES CONSULTORIA LTDA.";"28.117.411/0001-80";"Sim";"0,2036"
"PARQUES BA - PITUAÇU";"ESTADO DA BAHIA";"Estadual";"4400004603,0";"0003/2021";"2021-01-07";"Sim";"https://www.bndes.gov.br/arquivos/contratos-administrativos/4400004603.zip";"Serviço Único";"Serviços necessários à estruturação de concessões de serviços públicos ou de uso de bem público relativos aos Parques Estaduais das Sete Passagens, da Serra do Conduru, Parque Metropolitano de Pituaçu, Parque Zoobotânico Getúlio Vargas e Parque Municipal de São Bartolomeu (BA), Parques Estaduais de Dois Irmãos e Mata da Pimenteira (PE), do Jalapão e do Cantão (TO) nos termos da RFP nº 08/2020 – AGOV/BNDES, abrangendo o apoio à visitação, revitalização, modernização, operação e manutenção dos serviços turísticos nos mesmos, prevendo o custeio de ações de apoio à conservação, proteção e gestão dos referidos parques e buscando promover a ampliação e inovação no escopo de serviços e atrativos disponibilizados ao visitante, possibilitando assim a melhoria contínua na qualidade dos serviços oferecidos.";"3581579,03";"2023-07-06";"CONSORCIO PITIGUARI - PARQUES BRASILEIROS";"41.738.065/0001-16";"PLANTAR IDEIAS LTDA";"26.288.600/0001-90";"Não";"0,3382"
"PARQUES BA - PITUAÇU";"ESTADO DA BAHIA";"Estadual";"4400004603,0";"0003/2021";"2021-01-07";"Sim";"https://www.bndes.gov.br/arquivos/contratos-administrativos/4400004603.zip";"Serviço Único";"Serviços necessários à estruturação de concessões de serviços públicos ou de uso de bem público relativos aos Parques Estaduais das Sete Passagens, da Serra do Conduru, Parque Metropolitano de Pituaçu, Parque Zoobotânico Getúlio Vargas e Parque Municipal de São Bartolomeu (BA), Parques Estaduais de Dois Irmãos e Mata da Pimenteira (PE), do Jalapão e do Cantão (TO) nos termos da RFP nº 08/2020 – AGOV/BNDES, abrangendo o apoio à visitação, revitalização, modernização, operação e manutenção dos serviços turísticos nos mesmos, prevendo o custeio de ações de apoio à conservação, proteção e gestão dos referidos parques e buscando promover a ampliação e inovação no escopo de serviços e atrativos disponibilizados ao visitante, possibilitando assim a melhoria contínua na qualidade dos serviços oferecidos.";"3581579,03";"2023-07-06";"CONSORCIO PITIGUARI - PARQUES BRASILEIROS";"41.738.065/0001-16";"QUEIROZ, MALUF SOCIEDADE DE ADVOGADOS";"19.433.220/0001-37";"Não";"0,19640000000000002"
"PARQUES BA - PITUAÇU";"ESTADO DA BAHIA";"Estadual";"4400004603,0";"0003/2021";"2021-01-07";"Sim";"https://www.bndes.gov.br/arquivos/contratos-administrativos/4400004603.zip";"Serviço Único";"Serviços necessários à estruturação de concessões de serviços públicos ou de uso de bem público relativos aos Parques Estaduais das Sete Passagens, da Serra do Conduru, Parque Metropolitano de Pituaçu, Parque Zoobotânico Getúlio Vargas e Parque Municipal de São Bartolomeu (BA), Parques Estaduais de Dois Irmãos e Mata da Pimenteira (PE), do Jalapão e do Cantão (TO) nos termos da RFP nº 08/2020 – AGOV/BNDES, abrangendo o apoio à visitação, revitalização, modernização, operação e manutenção dos serviços turísticos nos mesmos, prevendo o custeio de ações de apoio à conservação, proteção e gestão dos referidos parques e buscando promover a ampliação e inovação no escopo de serviços e atrativos disponibilizados ao visitante, possibilitando assim a melhoria contínua na qualidade dos serviços oferecidos.";"3581579,03";"2023-07-06";"CONSORCIO PITIGUARI - PARQUES BRASILEIROS";"41.738.065/0001-16";"VALLYA ADVISORS ASSESSORIA FINANCEIRA LTDA";"28.498.811/0001-83";"Não";"0,2618"
"PARQUES BA - PITUAÇU";"ESTADO DA BAHIA";"Estadual";"4400004603,0";"0003/2021";"2021-01-07";"Sim";"https://www.bndes.gov.br/arquivos/contratos-administrativos/4400004603.zip";"Serviço Único";"Serviços necessários à estruturação de concessões de serviços públicos ou de uso de bem público relativos aos Parques Estaduais das Sete Passagens, da Serra do Conduru, Parque Metropolitano de Pituaçu, Parque Zoobotânico Getúlio Vargas e Parque Municipal de São Bartolomeu (BA), Parques Estaduais de Dois Irmãos e Mata da Pimenteira (PE), do Jalapão e do Cantão (TO) nos termos da RFP nº 08/2020 – AGOV/BNDES, abrangendo o apoio à visitação, revitalização, modernização, operação e manutenção dos serviços turísticos nos mesmos, prevendo o custeio de ações de apoio à conservação, proteção e gestão dos referidos parques e buscando promover a ampliação e inovação no escopo de serviços e atrativos disponibilizados ao visitante, possibilitando assim a melhoria contínua na qualidade dos serviços oferecidos.";"3581579,03";"2023-07-06";"CONSORCIO PITIGUARI - PARQUES BRASILEIROS";"41.738.065/0001-16";"SPIN SOLUCOES PUBLICAS INTELIGENTES CONSULTORIA LTDA.";"28.117.411/0001-80";"Sim";"0,2036"
"PARQUES BA - SÃO BARTOLOMEU";"ESTADO DA BAHIA";"Estadual";"4400004603,0";"0003/2021";"2021-01-07";"Sim";"https://www.bndes.gov.br/arquivos/contratos-administrativos/4400004603.zip";"Serviço Único";"Serviços necessários à estruturação de concessões de serviços públicos ou de uso de bem público relativos aos Parques Estaduais das Sete Passagens, da Serra do Conduru, Parque Metropolitano de Pituaçu, Parque Zoobotânico Getúlio Vargas e Parque Municipal de São Bartolomeu (BA), Parques Estaduais de Dois Irmãos e Mata da Pimenteira (PE), do Jalapão e do Cantão (TO) nos termos da RFP nº 08/2020 – AGOV/BNDES, abrangendo o apoio à visitação, revitalização, modernização, operação e manutenção dos serviços turísticos nos mesmos, prevendo o custeio de ações de apoio à conservação, proteção e gestão dos referidos parques e buscando promover a ampliação e inovação no escopo de serviços e atrativos disponibilizados ao visitante, possibilitando assim a melhoria contínua na qualidade dos serviços oferecidos.";"3581579,03";"2023-07-06";"CONSORCIO PITIGUARI - PARQUES BRASILEIROS";"41.738.065/0001-16";"PLANTAR IDEIAS LTDA";"26.288.600/0001-90";"Não";"0,3382"
"PARQUES BA - SÃO BARTOLOMEU";"ESTADO DA BAHIA";"Estadual";"4400004603,0";"0003/2021";"2021-01-07";"Sim";"https://www.bndes.gov.br/arquivos/contratos-administrativos/4400004603.zip";"Serviço Único";"Serviços necessários à estruturação de concessões de serviços públicos ou de uso de bem público relativos aos Parques Estaduais das Sete Passagens, da Serra do Conduru, Parque Metropolitano de Pituaçu, Parque Zoobotânico Getúlio Vargas e Parque Municipal de São Bartolomeu (BA), Parques Estaduais de Dois Irmãos e Mata da Pimenteira (PE), do Jalapão e do Cantão (TO) nos termos da RFP nº 08/2020 – AGOV/BNDES, abrangendo o apoio à visitação, revitalização, modernização, operação e manutenção dos serviços turísticos nos mesmos, prevendo o custeio de ações de apoio à conservação, proteção e gestão dos referidos parques e buscando promover a ampliação e inovação no escopo de serviços e atrativos disponibilizados ao visitante, possibilitando assim a melhoria contínua na qualidade dos serviços oferecidos.";"3581579,03";"2023-07-06";"CONSORCIO PITIGUARI - PARQUES BRASILEIROS";"41.738.065/0001-16";"QUEIROZ, MALUF SOCIEDADE DE ADVOGADOS";"19.433.220/0001-37";"Não";"0,19640000000000002"
