nome_projeto;cliente;esfera_cliente;numero_srm;numero_ocs;data_de_assinatura;compartilhado;link_projeto;servico_contratado;objeto;valor_global_contrato_reais;fim_vigencia;consorcio;cnpj_consorcio;empresa;cnpj_empresa;lider_consorcio;pp_consorcio;valor_recebido_por_empresa
PARNA MARINHO FERNANDO DE NORONHA;INSTITUTO CHICO MENDES DE CONSERVACAO DA BIODIVERSIDADE;Federal;4400005964,0;0198/2024;2024-06-17;Sim;https://www.bndes.gov.br/arquivos/contratos-administrativos/4400005964.zip;Serviço Único;Execução dos SERVIÇOS TÉCNICOS, o que inclui a elaboração de PRODUTOS e a prestação de SERVIÇOS ESPECIALIZADOS, necessários para apoiar o BNDES na estruturação de projetos de concessão e demais arranjos de parcerias entre os setores público e privado voltadas para os serviços de uso público e visitação em parques, observado ainda o detalhamento constante das ESPECIFICAÇÕES TÉCNICAS, da PROPOSTA COMERCIAL, da MATRIZ DE RISCOS e da TABELA DE PRODUTOS e SERVIÇOS, respeitado o limite de até 15 (quinze) ativos, conforme definição e detalhamento constantes das ESPECIFICAÇÕES TÉCNICAS.;15421027,9;2029-06-16;CONSORCIO PARQUES BRASILEIROS;55.909.440/0001-58;URBAN SYSTEMS BRASIL ESTUDOS DE MERCADO LTDA;03.552.499/0001-38;Não;0,17;2621574,7430000002
PARNA MARINHO FERNANDO DE NORONHA;INSTITUTO CHICO MENDES DE CONSERVACAO DA BIODIVERSIDADE;Federal;4400005964,0;0198/2024;2024-06-17;Sim;https://www.bndes.gov.br/arquivos/contratos-administrativos/4400005964.zip;Serviço Único;Execução dos SERVIÇOS TÉCNICOS, o que inclui a elaboração de PRODUTOS e a prestação de SERVIÇOS ESPECIALIZADOS, necessários para apoiar o BNDES na estruturação de projetos de concessão e demais arranjos de parcerias entre os setores público e privado voltadas para os serviços de uso público e visitação em parques, observado ainda o detalhamento constante das ESPECIFICAÇÕES TÉCNICAS, da PROPOSTA COMERCIAL, da MATRIZ DE RISCOS e da TABELA DE PRODUTOS e SERVIÇOS, respeitado o limite de até 15 (quinze) ativos, conforme definição e detalhamento constantes das ESPECIFICAÇÕES TÉCNICAS.;15421027,9;2029-06-16;CONSORCIO PARQUES BRASILEIROS;55.909.440/0001-58;NATUREZA URBANA PLANEJAMENTO INTEGRADO LTDA;15.369.394/0001-27;Sim;0,49;7556303,671
PARQUE E FLORESTA NACIONAL DE BRASÍLIA (2);INSTITUTO CHICO MENDES DE CONSERVACAO DA BIODIVERSIDADE;Federal;4400004895,0;0304/2021;2022-01-28;Sim;https://www.bndes.gov.br/arquivos/contratos-administrativos/4400004895.zip;Serviço Único;Estudos técnicos de apoio à estruturação de concessão para operação e manutenção de uma carteira de até 9 (nove) Projetos de Unidades de Conservação de Titularidade da União;2496649,58;2025-07-27;CONSORCIO UIRAPURU PARQUES BRASILEIROS;45.567.947/0001-17;PLANTAR IDEIAS LTDA;26.288.600/0001-90;Não;0,29;724028,3781999999
PARQUE E FLORESTA NACIONAL DE BRASÍLIA (2);INSTITUTO CHICO MENDES DE CONSERVACAO DA BIODIVERSIDADE;Federal;4400004895,0;0304/2021;2022-01-28;Sim;https://www.bndes.gov.br/arquivos/contratos-administrativos/4400004895.zip;Serviço Único;Estudos técnicos de apoio à estruturação de concessão para operação e manutenção de uma carteira de até 9 (nove) Projetos de Unidades de Conservação de Titularidade da União;2496649,58;2025-07-27;CONSORCIO UIRAPURU PARQUES BRASILEIROS;45.567.947/0001-17;QUEIROZ, MALUF SOCIEDADE DE ADVOGADOS;19.433.220/0001-37;Não;0,182;454390,22356
PARQUE E FLORESTA NACIONAL DE BRASÍLIA (2);INSTITUTO CHICO MENDES DE CONSERVACAO DA BIODIVERSIDADE;Federal;4400004895,0;0304/2021;2022-01-28;Sim;https://www.bndes.gov.br/arquivos/contratos-administrativos/4400004895.zip;Serviço Único;Estudos técnicos de apoio à estruturação de concessão para operação e manutenção de uma carteira de até 9 (nove) Projetos de Unidades de Conservação de Titularidade da União;2496649,58;2025-07-27;CONSORCIO UIRAPURU PARQUES BRASILEIROS;45.567.947/0001-17;VALLYA ADVISORS ASSESSORIA FINANCEIRA LTDA;28.498.811/0001-83;Não;0,38;948726,8404
PARQUE E FLORESTA NACIONAL DE BRASÍLIA (2);INSTITUTO CHICO MENDES DE CONSERVACAO DA BIODIVERSIDADE;Federal;4400004895,0;0304/2021;2022-01-28;Sim;https://www.bndes.gov.br/arquivos/contratos-administrativos/4400004895.zip;Serviço Único;Estudos técnicos de apoio à estruturação de concessão para operação e manutenção de uma carteira de até 9 (nove) Projetos de Unidades de Conservação de Titularidade da União;2496649,58;2025-07-27;CONSORCIO UIRAPURU PARQUES BRASILEIROS;45.567.947/0001-17;SPIN SOLUCOES PUBLICAS INTELIGENTES CONSULTORIA LTDA.;28.117.411/0001-80;Sim;0,148;369504,13784
PARQUE NACIONAL DA SERRA DOS ÓRGÃOS;INSTITUTO CHICO MENDES DE CONSERVACAO DA BIODIVERSIDADE;Federal;4400004895,0;0304/2021;2022-01-28;Sim;https://www.bndes.gov.br/arquivos/contratos-administrativos/4400004895.zip;Serviço Único;Estudos técnicos de apoio à estruturação de concessão para operação e manutenção de uma carteira de até 9 (nove) Projetos de Unidades de Conservação de Titularidade da União;2496649,58;2025-07-27;CONSORCIO UIRAPURU PARQUES BRASILEIROS;45.567.947/0001-17;PLANTAR IDEIAS LTDA;26.288.600/0001-90;Não;0,29;724028,3781999999
PARQUE NACIONAL DA SERRA DOS ÓRGÃOS;INSTITUTO CHICO MENDES DE CONSERVACAO DA BIODIVERSIDADE;Federal;4400004895,0;0304/2021;2022-01-28;Sim;https://www.bndes.gov.br/arquivos/contratos-administrativos/4400004895.zip;Serviço Único;Estudos técnicos de apoio à estruturação de concessão para operação e manutenção de uma carteira de até 9 (nove) Projetos de Unidades de Conservação de Titularidade da União;2496649,58;2025-07-27;CONSORCIO UIRAPURU PARQUES BRASILEIROS;45.567.947/0001-17;QUEIROZ, MALUF SOCIEDADE DE ADVOGADOS;19.433.220/0001-37;Não;0,182;454390,22356
PARQUE NACIONAL DA SERRA DOS ÓRGÃOS;INSTITUTO CHICO MENDES DE CONSERVACAO DA BIODIVERSIDADE;Federal;4400004895,0;0304/2021;2022-01-28;Sim;https://www.bndes.gov.br/arquivos/contratos-administrativos/4400004895.zip;Serviço Único;Estudos técnicos de apoio à estruturação de concessão para operação e manutenção de uma carteira de até 9 (nove) Projetos de Unidades de Conservação de Titularidade da União;2496649,58;2025-07-27;CONSORCIO UIRAPURU PARQUES BRASILEIROS;45.567.947/0001-17;VALLYA ADVISORS ASSESSORIA FINANCEIRA LTDA;28.498.811/0001-83;Não;0,38;948726,8404
PARQUE NACIONAL DA SERRA DOS ÓRGÃOS;INSTITUTO CHICO MENDES DE CONSERVACAO DA BIODIVERSIDADE;Federal;4400004895,0;0304/2021;2022-01-28;Sim;https://www.bndes.gov.br/arquivos/contratos-administrativos/4400004895.zip;Serviço Único;Estudos técnicos de apoio à estruturação de concessão para operação e manutenção de uma carteira de até 9 (nove) Projetos de Unidades de Conservação de Titularidade da União;2496649,58;2025-07-27;CONSORCIO UIRAPURU PARQUES BRASILEIROS;45.567.947/0001-17;SPIN SOLUCOES PUBLICAS INTELIGENTES CONSULTORIA LTDA.;28.117.411/0001-80;Sim;0,148;369504,13784
PARQUE NACIONAL DO IGUAÇU;INSTITUTO CHICO MENDES DE CONSERVACAO DA BIODIVERSIDADE;Federal;4400004368,0;0154/2020;2020-08-12;Não;https://www.bndes.gov.br/arquivos/contratos-administrativos/4400004368.zip;Serviço Único;SERVIÇOS TÉCNICOS necessários para a estruturação de PROJETO visando à concessão da prestação dos serviços públicos de apoio à visitação, revitalização, modernização, operação e manutenção dos serviços turísticos no PARQUE NACIONAL DO IGUAÇU, prevendo o custeio de ações de apoio à conservação, proteção e gestão do parque, buscando promover a ampliação e inovação no escopo de serviços e atrativos disponibilizados ao visitante.;1392530,82;2022-08-11;CONSORCIO IGUACU;38.330.382/0001-94;AZEVEDO SETTE ADVOGADOS;65.174.088/0001-03;Não;0,2;278506,16400000005
PARQUE NACIONAL DO IGUAÇU;INSTITUTO CHICO MENDES DE CONSERVACAO DA BIODIVERSIDADE;Federal;4400004368,0;0154/2020;2020-08-12;Não;https://www.bndes.gov.br/arquivos/contratos-administrativos/4400004368.zip;Serviço Único;SERVIÇOS TÉCNICOS necessários para a estruturação de PROJETO visando à concessão da prestação dos serviços públicos de apoio à visitação, revitalização, modernização, operação e manutenção dos serviços turísticos no PARQUE NACIONAL DO IGUAÇU, prevendo o custeio de ações de apoio à conservação, proteção e gestão do parque, buscando promover a ampliação e inovação no escopo de serviços e atrativos disponibilizados ao visitante.;1392530,82;2022-08-11;CONSORCIO IGUACU;38.330.382/0001-94;NATUREZA URBANA PLANEJAMENTO INTEGRADO LTDA;15.369.394/0001-27;Não;0,506;704620,5949200001
PARQUE NACIONAL DO IGUAÇU;INSTITUTO CHICO MENDES DE CONSERVACAO DA BIODIVERSIDADE;Federal;4400004368,0;0154/2020;2020-08-12;Não;https://www.bndes.gov.br/arquivos/contratos-administrativos/4400004368.zip;Serviço Único;SERVIÇOS TÉCNICOS necessários para a estruturação de PROJETO visando à concessão da prestação dos serviços públicos de apoio à visitação, revitalização, modernização, operação e manutenção dos serviços turísticos no PARQUE NACIONAL DO IGUAÇU, prevendo o custeio de ações de apoio à conservação, proteção e gestão do parque, buscando promover a ampliação e inovação no escopo de serviços e atrativos disponibilizados ao visitante.;1392530,82;2022-08-11;CONSORCIO IGUACU;38.330.382/0001-94;BF CAPITAL ASSESSORIA EM OPERACOES FINANCEIRAS LTDA.;14.629.882/0001-63;Sim;0,294;409404,06108
PARQUES AM;ESTADO DO AMAZONAS;Estadual;4400004563,0;0005/2021;2021-01-08;Sim;https://www.bndes.gov.br/arquivos/contratos-administrativos/4400004563.zip;Serviço Único;Prestação de serviços necessários à estruturação de concessões de serviços públicos ou de uso de bem relativos aos Parques de Sumaúma e Rio Negro Setor Norte (AM), Serra de Caldas Novas, Altamiro de Moura Pacheco e Terra Ronca (GO), Várzeas do Rio Ivinhema, Nascentes do Rio Taquari, Prosa, Nações Indígenas e Monumento Natural Gruta do Lago Azul (MS) nos termos da RFP nº 06/2020 – AGOV/BNDES abrangendo o apoio à visitação, revitalização, modernização, operação e manutenção dos serviços turísticos nos mesmos, prevendo o custeio de ações de apoio à conservação, proteção e gestão dos referidos parques e buscando promover a ampliação e inovação no escopo de serviços e atrativos disponibilizados ao visitante, possibilitando assim a melhoria contínua na qualidade dos serviços oferecidos.;3117242,21;2022-07-07;CONSORCIO PARQUES DO NORTE E CENTRO-OESTE;41.054.691/0001-93;BCMF ARQUITETURA E ENGENHARIA LTDA;00.881.736/0001-16;Não;0,37;1153379,6177
PARQUES AM;ESTADO DO AMAZONAS;Estadual;4400004563,0;0005/2021;2021-01-08;Sim;https://www.bndes.gov.br/arquivos/contratos-administrativos/4400004563.zip;Serviço Único;Prestação de serviços necessários à estruturação de concessões de serviços públicos ou de uso de bem relativos aos Parques de Sumaúma e Rio Negro Setor Norte (AM), Serra de Caldas Novas, Altamiro de Moura Pacheco e Terra Ronca (GO), Várzeas do Rio Ivinhema, Nascentes do Rio Taquari, Prosa, Nações Indígenas e Monumento Natural Gruta do Lago Azul (MS) nos termos da RFP nº 06/2020 – AGOV/BNDES abrangendo o apoio à visitação, revitalização, modernização, operação e manutenção dos serviços turísticos nos mesmos, prevendo o custeio de ações de apoio à conservação, proteção e gestão dos referidos parques e buscando promover a ampliação e inovação no escopo de serviços e atrativos disponibilizados ao visitante, possibilitando assim a melhoria contínua na qualidade dos serviços oferecidos.;3117242,21;2022-07-07;CONSORCIO PARQUES DO NORTE E CENTRO-OESTE;41.054.691/0001-93;MANESCO, RAMIRES, PEREZ, AZEVEDO MARQUES - SOCIEDADE DE ADVOGADOS.;66.865.965/0001-55;Não;0,26;810482,9746000001
PARQUES AM;ESTADO DO AMAZONAS;Estadual;4400004563,0;0005/2021;2021-01-08;Sim;https://www.bndes.gov.br/arquivos/contratos-administrativos/4400004563.zip;Serviço Único;Prestação de serviços necessários à estruturação de concessões de serviços públicos ou de uso de bem relativos aos Parques de Sumaúma e Rio Negro Setor Norte (AM), Serra de Caldas Novas, Altamiro de Moura Pacheco e Terra Ronca (GO), Várzeas do Rio Ivinhema, Nascentes do Rio Taquari, Prosa, Nações Indígenas e Monumento Natural Gruta do Lago Azul (MS) nos termos da RFP nº 06/2020 – AGOV/BNDES abrangendo o apoio à visitação, revitalização, modernização, operação e manutenção dos serviços turísticos nos mesmos, prevendo o custeio de ações de apoio à conservação, proteção e gestão dos referidos parques e buscando promover a ampliação e inovação no escopo de serviços e atrativos disponibilizados ao visitante, possibilitando assim a melhoria contínua na qualidade dos serviços oferecidos.;3117242,21;2022-07-07;CONSORCIO PARQUES DO NORTE E CENTRO-OESTE;41.054.691/0001-93;SYSTEMICA INTELIGENCIA EM SUSTENTABILIDADE LTDA;22.524.415/0001-05;Não;0,19;592276,0199
PARQUES AM;ESTADO DO AMAZONAS;Estadual;4400004563,0;0005/2021;2021-01-08;Sim;https://www.bndes.gov.br/arquivos/contratos-administrativos/4400004563.zip;Serviço Único;Prestação de serviços necessários à estruturação de concessões de serviços públicos ou de uso de bem relativos aos Parques de Sumaúma e Rio Negro Setor Norte (AM), Serra de Caldas Novas, Altamiro de Moura Pacheco e Terra Ronca (GO), Várzeas do Rio Ivinhema, Nascentes do Rio Taquari, Prosa, Nações Indígenas e Monumento Natural Gruta do Lago Azul (MS) nos termos da RFP nº 06/2020 – AGOV/BNDES abrangendo o apoio à visitação, revitalização, modernização, operação e manutenção dos serviços turísticos nos mesmos, prevendo o custeio de ações de apoio à conservação, proteção e gestão dos referidos parques e buscando promover a ampliação e inovação no escopo de serviços e atrativos disponibilizados ao visitante, possibilitando assim a melhoria contínua na qualidade dos serviços oferecidos.;3117242,21;2022-07-07;CONSORCIO PARQUES DO NORTE E CENTRO-OESTE;41.054.691/0001-93;PLANTUC - CONSULTORIA SOCIOAMBIENTAL LTDA;10.417.179/0001-30;Sim;0,18;561103,5978
PARQUES BA - 7 PASSAGENS;ESTADO DA BAHIA;Estadual;4400004603,0;0003/2021;2021-01-07;Sim;https://www.bndes.gov.br/arquivos/contratos-administrativos/4400004603.zip;Serviço Único;Serviços necessários à estruturação de concessões de serviços públicos ou de uso de bem público relativos aos Parques Estaduais das Sete Passagens, da Serra do Conduru, Parque Metropolitano de Pituaçu, Parque Zoobotânico Getúlio Vargas e Parque Municipal de São Bartolomeu (BA), Parques Estaduais de Dois Irmãos e Mata da Pimenteira (PE), do Jalapão e do Cantão (TO) nos termos da RFP nº 08/2020 – AGOV/BNDES, abrangendo o apoio à visitação, revitalização, modernização, operação e manutenção dos serviços turísticos nos mesmos, prevendo o custeio de ações de apoio à conservação, proteção e gestão dos referidos parques e buscando promover a ampliação e inovação no escopo de serviços e atrativos disponibilizados ao visitante, possibilitando assim a melhoria contínua na qualidade dos serviços oferecidos.;3581579,03;2023-07-06;CONSORCIO PITIGUARI - PARQUES BRASILEIROS;41.738.065/0001-16;PLANTAR IDEIAS LTDA;26.288.600/0001-90;Não;0,3382;1211290,027946
PARQUES BA - 7 PASSAGENS;ESTADO DA BAHIA;Estadual;4400004603,0;0003/2021;2021-01-07;Sim;https://www.bndes.gov.br/arquivos/contratos-administrativos/4400004603.zip;Serviço Único;Serviços necessários à estruturação de concessões de serviços públicos ou de uso de bem público relativos aos Parques Estaduais das Sete Passagens, da Serra do Conduru, Parque Metropolitano de Pituaçu, Parque Zoobotânico Getúlio Vargas e Parque Municipal de São Bartolomeu (BA), Parques Estaduais de Dois Irmãos e Mata da Pimenteira (PE), do Jalapão e do Cantão (TO) nos termos da RFP nº 08/2020 – AGOV/BNDES, abrangendo o apoio à visitação, revitalização, modernização, operação e manutenção dos serviços turísticos nos mesmos, prevendo o custeio de ações de apoio à conservação, proteção e gestão dos referidos parques e buscando promover a ampliação e inovação no escopo de serviços e atrativos disponibilizados ao visitante, possibilitando assim a melhoria contínua na qualidade dos serviços oferecidos.;3581579,03;2023-07-06;CONSORCIO PITIGUARI - PARQUES BRASILEIROS;41.738.065/0001-16;QUEIROZ, MALUF SOCIEDADE DE ADVOGADOS;19.433.220/0001-37;Não;0,1964;703422,121492
PARQUES BA - 7 PASSAGENS;ESTADO DA BAHIA;Estadual;4400004603,0;0003/2021;2021-01-07;Sim;https://www.bndes.gov.br/arquivos/contratos-administrativos/4400004603.zip;Serviço Único;Serviços necessários à estruturação de concessões de serviços públicos ou de uso de bem público relativos aos Parques Estaduais das Sete Passagens, da Serra do Conduru, Parque Metropolitano de Pituaçu, Parque Zoobotânico Getúlio Vargas e Parque Municipal de São Bartolomeu (BA), Parques Estaduais de Dois Irmãos e Mata da Pimenteira (PE), do Jalapão e do Cantão (TO) nos termos da RFP nº 08/2020 – AGOV/BNDES, abrangendo o apoio à visitação, revitalização, modernização, operação e manutenção dos serviços turísticos nos mesmos, prevendo o custeio de ações de apoio à conservação, proteção e gestão dos referidos parques e buscando promover a ampliação e inovação no escopo de serviços e atrativos disponibilizados ao visitante, possibilitando assim a melhoria contínua na qualidade dos serviços oferecidos.;3581579,03;2023-07-06;CONSORCIO PITIGUARI - PARQUES BRASILEIROS;41.738.065/0001-16;VALLYA ADVISORS ASSESSORIA FINANCEIRA LTDA;28.498.811/0001-83;Não;0,2618;937657,3900539998
PARQUES BA - 7 PASSAGENS;ESTADO DA BAHIA;Estadual;4400004603,0;0003/2021;2021-01-07;Sim;https://www.bndes.gov.br/arquivos/contratos-administrativos/4400004603.zip;Serviço Único;Serviços necessários à estruturação de concessões de serviços públicos ou de uso de bem público relativos aos Parques Estaduais das Sete Passagens, da Serra do Conduru, Parque Metropolitano de Pituaçu, Parque Zoobotânico Getúlio Vargas e Parque Municipal de São Bartolomeu (BA), Parques Estaduais de Dois Irmãos e Mata da Pimenteira (PE), do Jalapão e do Cantão (TO) nos termos da RFP nº 08/2020 – AGOV/BNDES, abrangendo o apoio à visitação, revitalização, modernização, operação e manutenção dos serviços turísticos nos mesmos, prevendo o custeio de ações de apoio à conservação, proteção e gestão dos referidos parques e buscando promover a ampliação e inovação no escopo de serviços e atrativos disponibilizados ao visitante, possibilitando assim a melhoria contínua na qualidade dos serviços oferecidos.;3581579,03;2023-07-06;CONSORCIO PITIGUARI - PARQUES BRASILEIROS;41.738.065/0001-16;SPIN SOLUCOES PUBLICAS INTELIGENTES CONSULTORIA LTDA.;28.117.411/0001-80;Sim;0,2036;729209,490508
